1611,2016-07-16 16:16:35.144477+00,2010-03-13 23:34:15.180071+00,H. Bousfield,t,1,1,298253
1612,2016-07-16 16:16:35.158878+00,2013-02-20 15:14:09.24214+00,H. Bowles,t,1,1,298285
1614,2016-07-16 16:16:35.176889+00,2014-06-28 16:25:35.983564+00,H. Breadon,t,1,1,298392
1615,2016-07-16 16:16:35.190327+00,2015-01-14 20:16:33.911207+00,H. Bullock,t,1,1,298731
1616,2016-07-16 16:16:35.20262+00,2013-03-12 16:11:08.398195+00,H. C. Bishop,f,507,507,297985
1617,2016-07-16 16:16:35.208762+00,2011-02-23 19:16:03.950956+00,H. C. Farlow,t,1,1,301092
1618,2016-07-16 16:16:35.222338+00,2013-03-24 15:09:25.086574+00,H. C. Hind,f,507,1,303130
1619,2016-07-16 16:16:35.23909+00,2013-02-19 13:41:50.446378+00,H. C. Kearsley,t,1,1,304369
1620,2016-07-16 16:16:35.268097+00,2014-05-20 12:47:32.964967+00,H. C. Ridout,t,1,1,308194
1621,2016-07-16 16:16:35.283905+00,2014-05-20 12:45:46.756879+00,H. C. Ridout,t,1,1,308194
1622,2016-07-16 16:16:35.306094+00,2012-10-16 14:09:36.078454+00,H. C. Taylor,f,507,1,310128
1623,2016-07-16 16:16:35.317262+00,2013-05-16 09:19:56.8048+00,H. Camps.,t,1,1,298975
1625,2016-07-16 16:16:35.35531+00,2012-04-29 12:42:57.893417+00,H. Carl. Taylor,t,1,1,310141
1626,2016-07-16 16:16:35.370517+00,2013-08-18 17:12:05.929945+00,H. Crowther,t,1,1,299956
1627,2016-07-16 16:16:35.387182+00,2013-05-01 08:52:53.351693+00,H. Curley,t,1,1,299995
1629,2016-07-16 16:16:35.417468+00,2012-12-26 12:38:53.02703+00,H. Dickerson,t,1,1,300383
1630,2016-07-16 16:16:35.429325+00,2015-02-04 12:50:03.232385+00,H. Dingle,t,1,1,300400
1631,2016-07-16 16:16:35.443112+00,2011-08-27 12:08:40.960121+00,H. Doughty,t,1,1,300506
1632,2016-07-16 16:16:35.457412+00,2015-10-15 10:16:06.06417+00,H. Dowdell,t,1,1,300522
1633,2016-07-16 16:16:35.474653+00,2016-02-08 17:02:11.584853+00,H. E. Kerry,f,507,507,304482
1634,2016-07-16 16:16:35.488959+00,2014-07-08 07:31:25.946461+00,H. E. Rowe,t,1,1,308518
1635,2016-07-16 16:16:35.506666+00,2013-03-15 23:10:09.690763+00,H. E. Shutler,t,507,507,309104
1636,2016-07-16 16:16:36.475387+00,2012-03-05 16:24:47.195902+00,H. F. Johnstone,f,507,507,304142
1637,2016-07-16 16:16:36.511173+00,2013-03-02 13:44:34.012509+00,H. F. Money,t,1,1,306233
1638,2016-07-16 16:16:36.554375+00,2014-10-03 10:48:41.569863+00,H. Feltham,t,1,1,301178
1639,2016-07-16 16:16:36.580197+00,2013-04-15 17:33:04.38603+00,H. G. Doe,t,507,507,300458
1640,2016-07-16 16:16:36.594018+00,2014-05-24 17:57:03.923854+00,H. Griffiiths,t,1,1,302236
1641,2016-07-16 16:16:36.61151+00,2011-02-20 11:36:36.829107+00,H. H. Howarth,t,1,1,303490
1642,2016-07-16 16:16:36.634116+00,2014-03-16 07:50:18.241818+00,H. H. Sevier,t,1,1,308914
1643,2016-07-16 16:16:36.652254+00,2012-04-28 08:38:49.42771+00,H. Harding,t,1,1,302573
1644,2016-07-16 16:16:36.665395+00,2011-02-19 16:35:23.539885+00,H. Hawley,t,1,1,302807
1645,2016-07-16 16:16:36.68074+00,2011-12-09 14:17:50.445734+00,H. Hogget,t,8,8,303250
1646,2016-07-16 16:16:36.69396+00,2014-12-01 10:05:51.522829+00,H. Hutcherson,t,1,1,303708
1647,2016-07-16 16:16:36.705961+00,2012-07-17 19:12:24.281602+00,H. I. A. Sevier,t,1,1,308914
1648,2016-07-16 16:16:36.717869+00,2013-04-17 21:04:53.413554+00,H. J. Coombes,t,1,1,299656
1649,2016-07-16 16:16:36.729948+00,2013-06-20 05:19:52.190473+00,H. J. Gow,t,1,1,302001
1650,2016-07-16 16:16:36.750584+00,2016-01-12 14:25:35.281579+00,H. J. Grice,f,507,507,302204
1651,2016-07-16 16:16:36.77146+00,2013-11-09 11:31:03.574258+00,H. J. Hamblin,t,1,1,302474
1652,2016-07-16 16:16:38.235546+00,2013-10-03 10:37:54.18645+00,H. J. Hinkley,t,1,1,303152
1653,2016-07-16 16:16:38.251262+00,2013-10-14 14:15:00.430671+00,H. J. Jackson,t,1,1,303853
1654,2016-07-16 16:16:38.268246+00,2013-03-07 23:02:17.413117+00,H. J. Keene,t,1,1,304384
1655,2016-07-16 16:16:38.288134+00,2010-10-23 15:25:54.808816+00,H. Kenney,t,1,1,304459
1656,2016-07-16 16:16:38.301914+00,2013-03-29 17:29:38.592072+00,H. L. Essex,t,1,1,300954
1657,2016-07-16 16:16:38.315382+00,2011-12-19 13:30:25.303504+00,H. L. Holding,t,1,1,303273
1658,2016-07-16 16:16:38.336592+00,2012-03-22 10:45:31.311539+00,H. L. Kearsley,f,507,507,304369
1659,2016-07-16 16:16:38.355085+00,2013-10-31 16:02:58.978782+00,H. Lambeth,t,507,507,304761
1660,2016-07-16 16:16:38.379506+00,2011-08-21 17:49:32.062353+00,H. Leach,t,1,1,304915
1661,2016-07-16 16:16:38.393343+00,2009-11-01 19:16:34.080789+00,H. Magarrell,t,1,1,305999
1662,2016-07-16 16:16:38.407438+00,2011-04-18 13:25:20.752697+00,H. Mather,t,1,1,305718
1663,2016-07-16 16:16:38.413994+00,2012-10-07 13:37:43.709619+00,H. Matson,t,1,1,305732
1664,2016-07-16 16:16:38.425267+00,2011-04-10 08:15:09.144715+00,H. Megarrel,t,1,1,305999
1665,2016-07-16 16:16:38.439243+00,2009-09-27 22:39:55.831296+00,H. Meggarrell,t,1,1,305999
1666,2016-07-16 16:16:38.453044+00,2011-05-07 15:23:02.980453+00,H. Middleton,t,1,1,306097
1667,2016-07-16 16:16:38.471324+00,2013-11-20 12:15:59.805446+00,H. N. Atkin,t,1,1,297218
1668,2016-07-16 16:16:38.491329+00,2013-10-04 20:35:04.357063+00,H. Nicholson,t,1,1,306734
1669,2016-07-16 16:16:38.507559+00,2016-03-07 17:31:39.771086+00,H. P. Galloway,t,1,1,301624
1670,2016-07-16 16:16:38.522274+00,2011-04-18 13:28:27.404394+00,H. P. Kneale,t,1,1,304614
1671,2016-07-16 16:16:38.537291+00,2014-11-05 15:00:27.784974+00,H. Pope,t,1,1,307594
1672,2016-07-16 16:16:38.552212+00,2015-02-27 18:38:12.199195+00,H. R Bowes,t,1,1,298279
1673,2016-07-16 16:16:38.567235+00,2015-02-27 18:39:15.033596+00,H. R. Bowes,t,1,1,298279
1674,2016-07-16 16:16:38.5812+00,2016-03-20 21:52:23.096149+00,H. R. Galloway,t,1,1,301624
1675,2016-07-16 16:16:38.596149+00,2010-10-21 22:57:52.459037+00,H. R. Harris,t,1,1,302654
1676,2016-07-16 16:16:38.610513+00,2011-05-03 19:15:47.066161+00,H. R. Jones,f,507,1,304221
1677,2016-07-16 16:16:38.637704+00,2015-12-10 14:53:29.866402+00,H. R. Mundy,f,507,1,306518
1678,2016-07-16 16:16:38.64885+00,2012-05-19 10:58:49.52508+00,H. Reynolds,t,1,1,308082
1679,2016-07-16 16:16:38.661082+00,2012-10-07 13:38:42.72146+00,H. Rundell,t,1,1,308585
1680,2016-07-16 16:16:38.67494+00,2010-08-11 20:06:20.503386+00,H. S. Brennand,t,1,1,298408
1682,2016-07-16 16:16:38.703351+00,2011-11-03 12:28:43.106402+00,H. Tompkins,t,1,1,310485
1683,2016-07-16 16:16:38.717489+00,2013-03-05 15:30:43.298394+00,H. W. Bartram,t,1,1,297587
1684,2016-07-16 16:16:38.72988+00,2013-03-12 10:00:01.386536+00,H. W. Bond,t,1,1,298154
1685,2016-07-16 16:16:38.743515+00,2013-10-26 09:14:11.653124+00,H. W. Catmull,t,1,1,299131
1686,2016-07-16 16:16:38.76005+00,2013-12-21 21:55:26.511139+00,H. W. Fussell,t,1,1,301599
1687,2016-07-16 16:16:38.784368+00,2011-02-25 22:35:24.484556+00,H. W. G. Govier,t,8,8,302000
1688,2016-07-16 16:16:38.797318+00,2011-10-12 21:13:31.101486+00,H. W. Hill,t,1,1,303091
1689,2016-07-16 16:16:38.811331+00,2013-04-08 17:28:51.671249+00,H. W. Roberts,t,1,1,308283
1690,2016-07-16 16:16:38.82761+00,2012-05-07 15:19:59.331425+00,H. Walker,t,1,1,310916
1691,2016-07-16 16:16:38.841496+00,2011-05-22 11:12:58.063758+00,H. Waring,t,1,1,311056
1692,2016-07-16 16:16:38.859395+00,2013-02-19 10:21:17.337979+00,H. Wilcock,t,1,1,311524
1693,2016-07-16 16:16:38.878676+00,2012-08-06 10:07:36.378361+00,Haakon Hansen,f,507,1,302545
1694,2016-07-16 16:16:38.892149+00,2015-12-17 16:47:40.545057+00,Hakan Andersson,t,507,507,297019
1695,2016-07-16 16:16:38.905676+00,2011-05-21 15:44:41.621645+00,Hakan Johansson,t,1,1,304059
1696,2016-07-16 16:16:38.917949+00,2016-04-10 20:24:19.016017+00,Hanny Bättig,t,1,1,304668
1697,2016-07-16 16:16:38.928857+00,2009-09-29 21:29:03.478505+00,Hans Buchegger,t,1,1,298684
1698,2016-07-16 16:16:38.947387+00,2011-12-16 17:33:33.257061+00,Hans Knut Skår Jr.,t,1,1,309197
1699,2016-07-16 16:16:38.961041+00,2010-11-13 11:39:58.825416+00,Hans Oyvind Lunde,t,1,1,305365
1700,2016-07-16 16:16:38.975153+00,2015-12-28 13:14:43.238465+00,Harnois Giloas,t,1,1,302620
1701,2016-07-16 16:16:38.996373+00,2011-06-06 12:25:11.886954+00,Harold C. Hind,t,8,8,303130
1702,2016-07-16 16:16:39.01014+00,2011-06-07 13:32:36.556484+00,Harold Laycock,t,1,1,304899
1628,2020-03-05 13:29:28.082483+00,2011-05-27 11:56:50.137559+00,H. D. Morgan,f,1074,1,306339
1624,2020-05-11 14:22:41.428266+00,2012-10-16 14:09:48.968411+00,H. Carl Taylor,f,1074,507,310128
1705,2016-07-16 16:16:39.049785+00,2013-04-19 09:11:25.812076+00,Harold Redfearn,t,1,1,307982
1706,2016-07-16 16:16:39.066582+00,2012-11-03 14:03:09.136983+00,Harold Whan,f,507,507,311326
1708,2016-07-16 16:16:39.092999+00,2010-08-11 20:06:20.504991+00,Harry Brennand,t,1,1,298408
1709,2016-07-16 16:16:39.108554+00,2013-08-14 12:55:51.014239+00,Harry Cassel,t,1,1,299105
1710,2016-07-16 16:16:39.125061+00,2014-02-25 11:48:41.961354+00,Harry Edwards,t,1,1,300774
1711,2016-07-16 16:16:39.142616+00,2014-10-05 07:18:47.832521+00,Harry Gault,f,507,507,301713
1712,2016-07-16 16:16:39.156759+00,2013-05-15 08:57:42.467899+00,Harry Govier,t,1,1,302000
1713,2016-07-16 16:16:39.17095+00,2011-04-25 16:46:41.77239+00,Harry Kelly,t,1,1,304413
1714,2016-07-16 16:16:39.184858+00,2013-08-18 10:37:37.103077+00,Harry Leach,t,1,1,304915
1715,2016-07-16 16:16:39.210815+00,2014-05-22 12:36:16.342583+00,Harry Maughan,t,1,1,305751
1716,2016-07-16 16:16:39.231035+00,2013-06-10 08:59:34.64501+00,Harry Price,t,1,1,307698
1717,2016-07-16 16:16:39.251069+00,2016-01-28 13:15:49.408889+00,Harry White,t,1,1,311396
1718,2016-07-16 16:16:39.264714+00,2010-11-13 11:40:36.392768+00,Havard Kroka,t,1,1,304689
1719,2016-07-16 16:16:39.278697+00,2009-05-16 22:24:02.122195+00,Hayden Griffiths,t,1,1,302236
1720,2016-07-16 16:16:39.288889+00,2013-03-20 08:24:29.996712+00,Hayden White,t,1,1,311397
1721,2016-07-16 16:16:39.300977+00,2009-07-25 11:08:28.050066+00,Haydn Griffiths MBE,t,1,1,302236
1722,2016-07-16 16:16:39.315266+00,2011-09-11 15:45:15.973409+00,Heidi H. Løken,t,1,1,305398
1723,2016-07-16 16:16:39.329215+00,2012-08-26 21:16:37.945701+00,Heidi Hesselberg,t,1,1,305397
1724,2016-07-16 16:16:39.358208+00,2016-03-11 11:48:12.436247+00,Helen Douthwaite,f,507,507,300516
1725,2016-07-16 16:16:39.388725+00,2010-11-13 11:37:25.839158+00,Helge Haukas,t,1,1,302788
1726,2016-07-16 16:16:39.453192+00,2012-07-08 13:33:18.37992+00,Helge-Jan Ingebretsen,t,1,1,303786
1727,2016-07-16 16:16:39.468699+00,2013-08-08 16:11:19.067621+00,Henri Fortin,t,11,11,301415
1728,2016-07-16 16:16:39.681427+00,2010-11-07 15:54:30.066587+00,Henrik Dagestad-Dalhaug,t,1,1,300041
1729,2016-07-16 16:16:39.703869+00,2011-10-23 20:46:48.980188+00,Henrik Juul,t,1,1,304324
1730,2016-07-16 16:16:39.725562+00,2015-11-08 18:54:42.026945+00,Henrik Juul-Brinkmann,t,1,1,304324
1731,2016-07-16 16:16:39.739941+00,2012-10-24 10:40:06.622268+00,Henrik Naeser,t,507,507,306848
1733,2016-07-16 16:16:39.801927+00,2013-07-16 08:23:25.088473+00,Henry Cassel,t,1,1,299105
1734,2016-07-16 16:16:39.830317+00,2016-02-08 17:02:02.652736+00,Henry E. Kerry,t,507,507,304482
1735,2016-07-16 16:16:39.849101+00,2013-08-15 10:10:42.851559+00,Henry Fortin,t,1,1,301415
1736,2016-07-16 16:16:39.861196+00,2011-05-09 21:08:54.752396+00,Henry Heap,t,1,1,302856
1737,2016-07-16 16:16:39.881784+00,2014-07-01 16:14:22.368397+00,Henry Hoggett,t,11,11,303250
1738,2016-07-16 16:16:39.894878+00,2013-05-01 13:09:50.950873+00,Henry Phillips,f,507,1,307444
1739,2016-07-16 16:16:39.908672+00,2012-11-27 23:39:21.986671+00,Henry Simpson,t,1,1,309185
1740,2016-07-16 16:16:39.93063+00,2012-12-09 18:31:47.712975+00,Henry Sipson,t,1,1,309185
1741,2016-07-16 16:16:39.948178+00,2013-03-15 23:09:56.514185+00,Herbert Edgar Shutler,f,507,507,309104
1742,2016-07-16 16:16:40.059963+00,2013-08-22 09:13:24.634393+00,Herbert Gammidge,t,1,1,301631
1743,2016-07-16 16:16:40.072952+00,2011-08-20 16:09:44.745444+00,Herbert H Howarth,t,1,1,303490
1744,2016-07-16 16:16:40.091642+00,2016-07-13 20:49:41.805753+00,Herbert Howarth,t,1,1,303490
1745,2016-07-16 16:16:40.121959+00,2012-03-22 10:45:40.198541+00,Herbert L. Kearsley,t,507,507,304369
1746,2016-07-16 16:16:40.216832+00,2013-10-31 16:02:52.779218+00,Herbert Lambeth,f,507,507,304761
1747,2016-07-16 16:16:40.229156+00,2011-12-10 16:10:12.938581+00,Herbert Moller,t,1,1,306580
1748,2016-07-16 16:16:40.248069+00,2013-07-09 09:51:55.345803+00,Herbert R. Jones,t,507,507,304221
1750,2016-07-16 16:16:40.261755+00,2016-01-04 22:19:42.975225+00,Hilde Margrethe Brevik Grytten,t,1,1,302298
1751,2016-07-16 16:16:40.273914+00,2013-03-31 19:21:25.578064+00,Hodgson Curry,t,1,1,300006
1752,2016-07-16 16:16:40.30551+00,2010-11-13 11:41:19.959121+00,Hogne Holmas,t,1,1,303359
1753,2016-07-16 16:16:40.317141+00,2010-01-30 20:58:10.365145+00,Hogne O. Holmas,t,1,1,303359
1754,2016-07-16 16:16:40.328893+00,2010-11-21 23:18:01.646499+00,Hogne O. Holmås,t,1,1,303359
1756,2016-07-16 16:16:40.363262+00,2012-11-24 20:11:57.603943+00,Hugh Docherty,t,1,1,300439
1757,2016-07-16 16:16:40.379944+00,2012-03-05 16:24:57.23876+00,Hugh F. Johnstone,t,507,507,304142
1758,2016-07-16 16:16:40.385446+00,2011-05-21 14:34:09.037348+00,Hugh Higgins,t,1,1,303058
1759,2016-07-16 16:16:40.404374+00,2012-02-12 09:56:39.995331+00,Huw Lewis,t,1,1,305059
1761,2016-07-16 16:16:40.431322+00,2011-05-05 20:11:54.834314+00,I C Coxhead,t,1,1,299840
1762,2016-07-16 16:16:40.448958+00,2010-10-27 23:17:16.388324+00,I P Dickinson,t,1,1,300384
1681,2016-09-27 08:17:21.522786+00,2013-02-23 16:51:14.895299+00,H. Stanton,f,1074,1,309661
1763,2016-07-16 16:16:40.463197+00,2011-04-06 08:46:35.951541+00,I R Whitburn,t,1,1,311368
1764,2016-07-16 16:16:40.469092+00,2015-01-12 10:21:02.184973+00,I. B. Vlemmiks,t,1,1,310807
1765,2016-07-16 16:16:40.481937+00,2011-06-14 16:19:25.929353+00,I. C. Coxhead,t,1,1,299840
1766,2016-07-16 16:16:40.492999+00,2015-01-21 21:37:46.603606+00,I. D. Cuthbertson,t,1,1,300017
1767,2016-07-16 16:16:40.508926+00,2013-04-06 14:54:05.247548+00,I. D. McElligott,t,1,1,305877
1768,2016-07-16 16:16:40.524056+00,2011-10-17 20:10:47.15079+00,I. E. Burke,f,8,8,298764
1769,2016-07-16 16:16:40.760626+00,2012-02-12 21:13:42.49876+00,I. Humbertson,t,1,1,303643
1770,2016-07-16 16:16:40.772996+00,2016-06-26 10:44:01.405014+00,I. J. C. Clague,t,1,1,299331
1771,2016-07-16 16:16:40.786692+00,2014-08-25 13:42:15.201616+00,I. J. Clague,t,1,1,299331
1772,2016-07-16 16:16:40.804138+00,2009-10-02 19:28:39.58153+00,I. J. G. Clague,f,507,1,299331
1773,2016-07-16 16:16:40.823681+00,2015-02-22 13:36:07.545433+00,I. J. Lamont,f,507,507,304767
1774,2016-07-16 16:16:40.83079+00,2012-11-23 21:25:54.412333+00,I. K. Tinsley,f,507,1,310454
1775,2016-07-16 16:16:40.846606+00,2013-04-09 13:21:08.972729+00,I. M. Davies,f,507,507,300163
1776,2016-07-16 16:16:40.866892+00,2015-05-22 09:56:15.671116+00,I. Mountfield,t,1,1,306476
1777,2016-07-16 16:16:40.876043+00,2015-05-22 09:56:14.644042+00,I. Mountfield,t,1,1,306476
1778,2016-07-16 16:16:40.891042+00,2013-04-20 12:20:38.972332+00,I. P. Dickinson,t,1,1,300384
1779,2016-07-16 16:16:40.907221+00,2014-08-27 17:58:47.043006+00,I. Porterhouse,t,1,1,307609
1780,2016-07-16 16:16:40.921035+00,2012-04-09 10:28:14.257641+00,I. R. Whitburn,t,1,1,311368
1781,2016-07-16 16:16:40.935281+00,2011-04-05 20:13:00.678886+00,I. Roberts,t,1,1,308284
1782,2016-07-16 16:16:40.952479+00,2012-04-23 11:33:23.363558+00,I. T. Morgan,f,507,507,306342
1749,2018-11-23 14:36:11.405207+00,2010-11-29 12:15:55.360836+00,Hervé Grélat,f,1363,1,302192
1783,2016-07-16 16:16:40.971082+00,2014-12-17 13:38:25.586124+00,I. Viemmiks,t,1,1,310807
1784,2016-07-16 16:16:40.984957+00,2014-12-30 20:48:03.663746+00,I. Vlemmiks,t,1,1,310807
1785,2016-07-16 16:16:41.007129+00,2009-11-30 20:38:11.495727+00,Iain Munro,t,1,1,306522
1786,2016-07-16 16:16:41.025883+00,2013-08-04 17:12:46.32385+00,Iain Rainer,t,1,1,307959
1787,2016-07-16 16:16:41.039034+00,2013-08-05 09:02:42.443704+00,Iain Rayner,t,1,1,307959
1788,2016-07-16 16:16:41.062706+00,2009-07-24 19:51:02.709264+00,Ian Cargill,t,1,1,299007
1789,2016-07-16 16:16:41.079646+00,2015-01-20 14:36:45.707953+00,Ian Cuthbertson,t,1,1,300017
1790,2016-07-16 16:16:41.093118+00,2011-05-17 20:54:31.942457+00,Ian Davey,t,1,1,300113
1791,2016-07-16 16:16:41.113142+00,2009-05-05 21:06:29.125016+00,Ian Dickenson,t,1,1,300384
1792,2016-07-16 16:16:41.124882+00,2015-02-22 13:31:19.916162+00,Ian J. Lamont,t,1,1,304767
1793,2016-07-16 16:16:41.146461+00,2013-09-12 09:24:58.89771+00,Ian K. Tinsley,t,507,507,310454
1794,2016-07-16 16:16:41.157032+00,2013-01-12 12:49:19.02841+00,Ian Langthorn,t,1,1,304804
1795,2016-07-16 16:16:41.17528+00,2012-01-27 21:43:58.671351+00,Ian McElligot,t,1,1,305877
1796,2016-07-16 16:16:41.188816+00,2009-10-25 21:35:18.204988+00,Ian McKnight,t,1,1,305930
1798,2016-07-16 16:16:41.222962+00,2013-08-03 00:36:38.765762+00,Ian Raynor,t,1,1,307959
1799,2016-07-16 16:16:41.229073+00,2015-07-23 15:50:50.828743+00,Ian Waite,t,1,1,310877
1800,2016-07-16 16:16:41.247474+00,2009-07-24 23:18:13.056328+00,Ian Whittaker,t,1,1,311469
1801,2016-07-16 16:16:41.256319+00,2012-08-28 09:42:47.08832+00,Ian Wilson,t,507,507,311763
1802,2016-07-16 16:16:41.269256+00,2016-03-12 13:13:15.868064+00,Ido Kempenaar,t,1,1,304434
1803,2016-07-16 16:16:41.292835+00,2010-12-08 15:34:33.261582+00,Ido-Gerard Kempenaar,t,1,1,304434
1804,2016-07-16 16:16:41.31204+00,2012-04-23 11:33:32.045861+00,Ieuan T. Morgan,t,507,507,306342
1805,2016-07-16 16:16:41.325908+00,2011-09-08 22:22:18.761677+00,Ingvard Mæland,t,1,1,306575
1806,2016-07-16 16:16:41.337004+00,2014-12-15 21:39:26.575999+00,Isaac Patterson,t,1,1,307228
1807,2016-07-16 16:16:41.351363+00,2012-08-03 19:21:37.958909+00,Ivan C Coxhead,t,1,1,299840
1808,2016-07-16 16:16:41.367076+00,2009-07-24 23:00:16.938443+00,Ivan Hutchison,t,1,1,303724
1809,2016-07-16 16:16:41.373123+00,2012-11-25 20:26:11.648116+00,Ivan Lagger,t,1,1,304738
1810,2016-07-16 16:16:41.390739+00,2011-11-28 20:39:43.538451+00,Ivor E. Burke,t,8,8,298764
1811,2016-07-16 16:16:41.401434+00,2013-08-12 18:47:02.496108+00,Ivor J. Owen,t,1,1,307013
1812,2016-07-16 16:16:41.416442+00,2013-03-24 18:23:07.474376+00,Ivor James,t,1,1,303918
1813,2016-07-16 16:16:41.432161+00,2012-02-14 08:32:55.751832+00,J B Mabon,t,507,507,305410
1814,2016-07-16 16:16:41.444787+00,2010-10-25 22:41:55.577719+00,J E Griffin,t,1,1,302213
1815,2016-07-16 16:16:41.456963+00,2011-02-22 23:47:51.193446+00,J F Bryant,t,1,1,298665
1817,2016-07-16 16:16:41.477522+00,2011-03-01 22:52:14.4175+00,J M Berryman,t,1,1,297861
1818,2016-07-16 16:16:41.491091+00,2010-10-01 20:57:43.496263+00,J M Camps,t,1,1,305374
1819,2016-07-16 16:16:41.507082+00,2013-11-29 10:26:42.350713+00,J O Yard,t,1,1,312097
1820,2016-07-16 16:16:41.521339+00,2011-02-25 20:22:57.435423+00,J T Davies,t,1,1,300165
1821,2016-07-16 16:16:41.533288+00,2011-02-25 20:22:53.38746+00,J T Davies,t,1,1,300165
1823,2016-07-16 16:16:41.5582+00,2011-11-19 10:32:33.341407+00,J-F Bobillier,t,1,1,298115
1824,2016-07-16 16:16:41.575322+00,2011-12-10 23:52:08.933998+00,J.  Foxcroft,t,1,1,301471
1825,2016-07-16 16:16:41.605428+00,2012-08-21 13:30:45.673108+00,J. A. Alder,f,507,507,296846
1826,2016-07-16 16:16:41.624736+00,2014-02-14 15:41:36.745149+00,J. A. Astley,f,507,507,297196
1827,2016-07-16 16:16:41.642782+00,2012-10-23 08:29:27.895162+00,J. A. Bancroft,f,507,507,297420
1828,2016-07-16 16:16:41.657347+00,2011-02-18 14:23:53.392308+00,J. A. Bennett,t,1,1,297791
1829,2016-07-16 16:16:41.671544+00,2011-02-27 23:06:53.079991+00,J. A. Cant,t,1,1,298988
1830,2016-07-16 16:16:41.685077+00,2012-07-13 18:38:08.627335+00,J. A. Chaffer,t,1,1,299170
1831,2016-07-16 16:16:41.704231+00,2012-08-14 10:47:49.028574+00,J. A. Dickson,f,507,507,300387
1832,2016-07-16 16:16:41.72353+00,2011-09-04 16:32:12.07527+00,J. A. Dyson,t,1,1,300682
1833,2016-07-16 16:16:41.738676+00,2015-02-22 16:25:22.152085+00,J. A. Elliot,f,507,1,300844
1835,2016-07-16 16:16:41.760902+00,2012-02-12 20:11:12.219695+00,J. A. Haley,t,1,1,302399
1836,2016-07-16 16:16:41.780279+00,2012-06-14 10:20:27.615125+00,J. A. Hickman,t,507,507,303042
1837,2016-07-16 16:16:41.788998+00,2014-08-31 10:10:09.996424+00,J. A. Hudson,t,1,1,303560
1838,2016-07-16 16:16:41.801645+00,2011-12-12 23:46:37.611498+00,J. A. Hudson,t,1,1,303559
1839,2016-07-16 16:16:41.817929+00,2011-12-12 23:46:15.980952+00,J. A. Hudson,t,1,1,303558
1840,2016-07-16 16:16:41.831819+00,2012-02-28 14:58:05.935705+00,J. A. Kurschner,t,507,507,304708
1842,2016-07-16 16:16:41.869113+00,2012-02-11 14:55:35.915535+00,J. A. McAlister,t,1,1,305781
1843,2016-07-16 16:16:41.880361+00,2012-05-07 09:58:19.891576+00,J. A. Melling,f,507,507,306022
1845,2016-07-16 16:16:41.948366+00,2011-07-30 16:32:20.281043+00,J. A. Nuttall,t,1,1,306839
1846,2016-07-16 16:16:41.978033+00,2016-02-27 22:19:12.034856+00,J. A. Sloan,t,507,507,309267
1847,2016-07-16 16:16:42.007593+00,2012-06-14 14:50:33.489939+00,J. A. Smith,f,507,507,309396
1848,2016-07-16 16:16:42.018897+00,2016-05-12 09:33:30.285183+00,J. A. Trayes,f,507,507,310552
1849,2016-07-16 16:16:42.041335+00,2011-08-27 11:19:10.560328+00,J. A. Varney,t,1,1,310763
1850,2016-07-16 16:16:42.074057+00,2016-02-24 13:38:45.572066+00,J. Albert Sloan,f,507,1,309267
1851,2016-07-16 16:16:42.08446+00,2012-11-06 11:02:06.999294+00,J. Almond,f,507,507,296939
1852,2016-07-16 16:16:42.107358+00,2013-02-11 15:32:44.906486+00,J. Aloysius Hoggett,t,1,1,303251
1853,2016-07-16 16:16:42.131126+00,2014-04-22 13:34:14.779432+00,J. Ambrose Chalk,t,1,1,299177
1854,2016-07-16 16:16:42.154713+00,2016-05-12 09:33:23.864203+00,J. Arthur Trayes,t,507,507,310552
1855,2016-07-16 16:16:42.191903+00,2013-03-29 18:57:08.229247+00,J. Attwell,t,1,1,297237
1856,2016-07-16 16:16:42.212939+00,2011-02-20 12:29:10.808618+00,J. Ayling,t,1,1,297280
1857,2016-07-16 16:16:42.248705+00,2012-04-26 13:19:42.078535+00,J. B. Acey,f,507,507,296762
1858,2016-07-16 16:16:42.263148+00,2013-11-11 09:57:09.680333+00,J. B. Aithie,t,1,1,296833
1859,2016-07-16 16:16:42.277713+00,2011-02-17 16:35:44.720329+00,J. B. Donlan,t,1,1,300480
1860,2016-07-16 16:16:42.292026+00,2015-01-07 15:13:08.745252+00,J. B. Jackson,f,507,1,303863
1861,2016-07-16 16:16:42.300856+00,2012-02-14 08:32:49.435276+00,J. B. Mabon,f,507,507,305410
1816,2016-09-29 11:25:41.888563+00,2011-05-05 19:40:07.46939+00,J J Stubbs,f,1074,1,309805
1862,2016-07-16 16:16:42.309529+00,2016-02-18 14:40:55.709883+00,J. B. Polland,f,507,507,307556
1864,2016-07-16 16:16:42.3242+00,2012-06-11 10:14:38.745848+00,J. B. York,f,507,507,312118
1865,2016-07-16 16:16:42.337617+00,2014-11-26 12:52:21.753308+00,J. Baggs,t,1,1,297315
1866,2016-07-16 16:16:42.357945+00,2011-08-21 08:02:39.67929+00,J. Bellfield,t,1,1,297728
1867,2016-07-16 16:16:42.372088+00,2012-06-14 15:36:46.832999+00,J. Bill Brotherhood,t,507,507,298569
1868,2016-07-16 16:16:42.37757+00,2014-02-26 16:21:19.368036+00,J. Boffy,t,1,1,298135
1869,2016-07-16 16:16:42.382924+00,2013-11-01 21:17:38.483474+00,J. Bootland,t,1,1,298199
