11418,2013-06-28 11:31:35.72293+00,2013-06-28 11:31:35.722825+00,Wadebridge Silver,3908,f,,,1074,1074
11421,2013-06-28 20:28:37.94206+00,2013-06-28 20:28:37.941955+00,MG Konkordia Aedermannsdorf,10025,f,,,1,1
11422,2013-06-28 20:30:44.397889+00,2013-06-28 20:30:44.39781+00,La Villageoise Muraz,8905,f,,,1,1
11423,2013-06-29 09:28:00.855622+00,2013-06-29 09:28:00.855529+00,La Lyre paroissiale de Courtion,7105,f,,,507,507
11424,2013-07-01 09:22:36.1601+00,2013-07-01 09:22:36.16+00,MG Knutwil,11104,f,,,507,507
11432,2013-07-01 09:46:58.865942+00,2013-07-01 09:46:58.865854+00,Bournemouth R.A.A.,284,f,,,507,507
11436,2013-07-02 06:34:28.293481+00,2013-07-02 06:34:28.293385+00,Seindorf Deudraeth,10538,f,,,1074,1074
11437,2013-07-02 06:39:36.672231+00,2013-07-02 06:39:36.672136+00,Tonyrefail Youth,10646,f,,,1074,1074
11438,2013-07-02 09:32:30.200496+00,2013-07-02 09:32:30.200403+00,Water Prize Band,2538,f,,,507,507
11440,2013-07-02 12:11:33.96076+00,2013-07-02 12:11:33.960669+00,Kingswood and District,11109,f,,,507,507
11441,2013-07-02 12:12:08.000385+00,2013-07-02 12:12:08.0003+00,Kingswood & District,11109,f,,,507,507
11442,2013-07-02 12:12:56.994865+00,2013-07-02 12:12:56.994781+00,Kingswood & District Silver,11109,f,,,507,507
11443,2013-07-03 10:27:09.130605+00,2013-07-03 10:27:09.130513+00,L.M.S.Stockport,3592,f,,,1074,1074
11444,2013-07-03 10:53:24.193502+00,2013-07-03 10:53:24.193372+00,St Colemans Boys,3420,f,,,1074,1074
11445,2013-07-03 16:18:16.430191+00,2013-07-03 16:18:16.430096+00,Avon Bank Youth Club,494,f,,,1074,1074
11446,2013-07-04 10:08:26.685886+00,2013-07-04 10:08:26.685787+00,Tow Law Silver,8048,f,,,1074,1074
11447,2013-07-04 14:40:51.256889+00,2013-07-04 14:40:51.256801+00,Dysart Colliery Band,992,f,,,507,507
11448,2013-07-04 14:56:08.458567+00,2013-07-04 14:56:08.458442+00,Mainsforth Colliery & Tursdale Works,574,f,,,507,507
11449,2013-07-04 14:56:08.470267+00,2013-07-04 14:56:08.462373+00,Mainsforth & Tursdale,574,f,,,507,507
11450,2013-07-04 14:59:00.700792+00,2013-07-04 14:59:00.700667+00,Durham Mechs & Ferryhill Town,574,f,,,507,507
11453,2013-07-07 07:58:47.102319+00,2013-07-07 07:58:47.102221+00,Brass Band Hombeek,1012,f,,,507,507
11454,2013-07-07 08:02:35.234679+00,2013-07-07 08:02:35.234581+00,Euphonia - Wolvega,4742,f,,,507,507
11455,2013-07-08 12:19:29.929642+00,2013-07-08 12:19:29.929551+00,Upleatham Mines Saxhorn Band,356,f,,,507,507
11456,2013-07-08 12:19:30.006607+00,2013-07-08 12:19:30.005271+00,Upleatham Miners,356,f,,,507,1074
11457,2013-07-08 12:29:19.979576+00,2013-07-08 12:29:19.979481+00,Chr. Brassband Looft den Heer,1737,f,,,507,507
11458,2013-07-08 12:30:43.683113+00,2013-07-08 12:30:43.683021+00,Brassband Looft den Heere,8440,f,,,507,507
11459,2013-07-09 07:51:16.770208+00,2013-07-09 07:51:16.770108+00,Cliviger Prize,2601,f,,,1074,1074
11460,2013-07-09 07:54:49.904416+00,2013-07-09 07:54:49.90428+00,Holborn Hill Silver,3610,f,,,1074,1074
11462,2013-07-13 11:01:45.084434+00,2013-07-13 11:01:45.084254+00,Acton and Rhosddu,9772,f,,,1074,1074
11463,2013-07-13 11:02:03.473418+00,2013-07-13 11:02:03.473272+00,Barmouth Coronation,10525,f,,,1074,1074
11464,2013-07-13 11:10:48.129029+00,2013-07-13 11:10:48.12892+00,Cynfi Ebenezer,5214,f,,,1074,1074
11467,2013-07-16 15:39:05.58827+00,2013-07-16 15:39:05.588168+00,Birtley St Joseph's,1704,f,,,1074,1074
11468,2013-07-17 08:27:00.708987+00,2013-07-17 08:27:00.708884+00,Llanhilleth Town,9662,f,,,1074,1074
11469,2013-07-17 08:27:21.74711+00,2013-07-17 08:27:21.747014+00,Percy Main N.E.R.,6919,f,,,1074,1074
11470,2013-07-17 09:32:54.974741+00,2013-07-17 09:32:54.974647+00,New Cross S.E.and C.R.,9799,f,,,1074,1074
11471,2013-07-17 09:39:28.372588+00,2013-07-17 09:39:28.372495+00,Leyton Christ Church,8316,f,,,1074,1074
11473,2013-07-17 12:17:56.876322+00,2013-07-17 12:17:56.87624+00,Ebbw Vale Works,461,f,,,507,507
11474,2013-07-17 12:40:26.03397+00,2013-07-17 12:40:26.033882+00,Pontypool Youth,460,f,,,507,507
11475,2013-07-17 14:17:56.151864+00,2013-07-17 14:17:56.151776+00,Holyhead,8334,f,,,507,507
11476,2013-07-17 14:18:04.248918+00,2013-07-17 14:18:04.248752+00,Holyhead Brass Band,8334,f,,,507,507
11477,2013-07-17 14:40:10.476428+00,2013-07-17 14:40:10.476332+00,Southport L and Y Railway,8292,f,,,507,507
11479,2013-07-17 14:41:07.405556+00,2013-07-17 14:41:07.405469+00,Southport A.S.C,9879,f,,,507,507
11482,2013-07-18 17:19:45.577771+00,2013-07-18 17:19:45.577679+00,Blackley Home Guard Comrades Association Prize,224,f,,,11,11
11483,2013-07-18 17:20:59.978447+00,2013-07-18 17:20:59.978261+00,Newton Heath W.M.C. and Institute,1309,f,,,11,11
11485,2013-07-19 13:41:47.939624+00,2013-07-19 13:41:47.939479+00,Tintwistle Public Silver,480,f,,,11,11
11486,2013-07-19 15:55:45.717338+00,2013-07-19 15:55:45.717245+00,Tintwistle Public Prize,480,f,,,11,11
11487,2013-07-19 17:13:14.702832+00,2013-07-19 17:13:14.702646+00,Golborne Public Prize,227,f,,,11,11
11489,2013-07-19 21:21:11.517316+00,2013-07-19 21:21:11.517161+00,42nd Royal Engineers (T.A.),3814,f,,,11,11
11490,2013-07-19 22:04:52.115875+00,2013-07-19 22:04:52.115781+00,Airdrie Union,1278,f,,,11,11
11492,2013-07-22 12:07:46.057958+00,2013-07-22 12:07:46.057875+00,Alva Rifle Volunteers,11159,f,,,507,507
11493,2013-07-22 12:07:50.067188+00,2013-07-22 12:07:50.067099+00,Alva RV,11159,f,,,507,507
11494,2013-07-22 12:07:57.263537+00,2013-07-22 12:07:57.263455+00,Alva R.V.,11159,f,,,507,507
11495,2013-07-22 12:08:03.985137+00,2013-07-22 12:08:03.985058+00,Alva Volunteer,11159,f,,,507,507
11497,2013-07-24 09:26:10.853504+00,2013-07-24 09:26:10.853384+00,Cardiff City Band (Melingriffith 2),1553,f,,,507,507
11498,2013-07-24 09:27:26.988191+00,2013-07-24 09:27:26.988059+00,Cardiff City Band (Melingriffith 1),363,f,,,507,507
11499,2013-07-24 10:25:15.425853+00,2013-07-24 10:25:15.425768+00,St Just,4285,f,,,507,507
11500,2013-07-24 10:41:46.583808+00,2013-07-24 10:41:46.583719+00,Perranporth,10533,f,,,507,507
11501,2013-07-24 16:22:13.804175+00,2013-07-24 16:22:13.804077+00,Lostwithiel Town,8888,f,,,507,507
11502,2013-07-25 03:46:19.709742+00,2013-07-25 03:46:19.709648+00,The Devon Hotel New Plymouth Brass,1172,f,,,20,20
11504,2013-07-25 03:59:27.91778+00,2013-07-25 03:59:27.91768+00,Matamata Brass,9247,f,,,20,20
11506,2013-07-26 22:59:07.570236+00,2013-07-26 22:59:07.570062+00,Silverdale Silver Band,4092,f,,,507,507
11507,2013-07-26 22:59:07.585292+00,2013-07-26 22:59:07.575201+00,Rist's Silverdale Silver,4092,f,,,507,507
11509,2013-07-26 22:59:50.596374+00,2013-07-26 22:59:50.596278+00,Rists Cable Works,4092,f,,,507,507
11510,2013-07-26 23:23:16.561435+00,2013-07-26 23:23:16.561347+00,Silverdale Prize,3566,f,,,507,507
11511,2013-07-28 06:01:45.403542+00,2013-07-28 06:01:45.403448+00,Leics Co-op Snibston Charnwood Brass,481,f,,,498,498
11512,2013-07-31 09:49:12.56432+00,2013-07-31 09:49:12.564236+00,Camborne (Holman CompAir),46,f,,,507,507
11513,2013-07-31 10:09:09.709932+00,2013-07-31 10:09:09.70984+00,R.A. Association,284,f,,,507,507
11514,2013-07-31 10:09:09.768163+00,2013-07-31 10:09:09.766821+00,R.A.A.Bournemoth,284,f,,,507,1074
11515,2013-07-31 10:09:09.829906+00,2013-07-31 10:09:09.82836+00,R.A.A.Bournemouth,284,f,,,507,1074
11516,2013-07-31 10:09:09.832609+00,2013-07-31 10:09:09.831131+00,R.A.A. Bournemouth,284,f,,,507,1074
11517,2013-07-31 12:56:23.368229+00,2013-07-31 12:56:23.367988+00,St. Ives Town Junior,2783,f,,,507,507
11519,2013-08-06 12:23:58.259585+00,2013-08-06 12:23:58.259458+00,South Molton Juniors,7646,f,,,507,507
11520,2013-08-06 12:23:58.448198+00,2013-08-06 12:23:58.446866+00,South Molton Town Junior,7646,f,,,507,11
11521,2013-08-06 12:24:53.929858+00,2013-08-06 12:24:53.929702+00,Tilbury Silver,611,f,,,507,507
11522,2013-08-06 12:36:08.374397+00,2013-08-06 12:36:08.374271+00,Falmouth Town,351,f,,,507,507
11523,2013-08-06 12:36:42.67013+00,2013-08-06 12:36:42.670035+00,Falmouth Silver,351,f,,,507,507
11524,2013-08-06 12:46:23.624281+00,2013-08-06 12:46:23.624196+00,Falmouth,351,f,,,507,507
11525,2013-08-06 13:09:07.6498+00,2013-08-06 13:09:07.649682+00,Glasgow Locomotive,5231,f,,,11,11
11526,2013-08-06 13:18:43.603057+00,2013-08-06 13:18:43.602957+00,Scottish Co-operative Wholesale Society,23,f,,,11,11
11527,2013-08-06 14:41:43.564985+00,2013-08-06 14:41:43.564854+00,Stonehouse Silver,5482,f,,,11,11
11528,2013-08-06 14:51:43.470457+00,2013-08-06 14:51:43.47037+00,Bude Town Boys,10517,f,,,507,507
11529,2013-08-06 14:52:07.946601+00,2013-08-06 14:52:07.946464+00,Torrington Youth,3303,f,,,507,507
11530,2013-08-06 15:12:02.861519+00,2013-08-06 15:12:02.86139+00,Tavistock Town (Maestro's Music),1291,f,,,507,507
11531,2013-08-06 15:12:20.950878+00,2013-08-06 15:12:20.950785+00,Tavistock Silver,1291,f,,,507,507
11532,2013-08-06 15:13:20.618693+00,2013-08-06 15:13:20.618598+00,Glasgow Co-operative Bakery Silver,5503,f,,,11,11
11533,2013-08-06 15:13:42.773722+00,2013-08-06 15:13:42.773617+00,Hutchesontown Silver,5509,f,,,11,11
11534,2013-08-06 15:15:20.81628+00,2013-08-06 15:15:20.816174+00,North British Locomotive Works,5231,f,,,11,11
11535,2013-08-06 16:37:38.075917+00,2013-08-06 16:37:38.075819+00,Shotts Foundry Silver,5478,f,,,11,11
11536,2013-08-06 17:57:08.832652+00,2013-08-06 17:57:08.832564+00,Glasgow W.C.B.S.,5503,f,,,11,11
11537,2013-08-06 19:20:03.283749+00,2013-08-06 19:20:03.283641+00,Beardmore (Mossend),11181,f,,,11,11
11538,2013-08-06 19:36:55.365826+00,2013-08-06 19:36:55.365731+00,Govan Silver,1727,f,,,11,11
11539,2013-08-06 19:39:29.109357+00,2013-08-06 19:39:29.109216+00,Glasgow Wholesale Co-operative,23,f,,,11,11
11541,2013-08-06 21:05:17.734675+00,2013-08-06 21:05:17.734556+00,Scottish Wholesale Co-operative Society,23,f,,,11,11
11542,2013-08-06 21:18:55.94245+00,2013-08-06 21:18:55.942294+00,Cleland Silver,1988,f,,,11,11
11543,2013-08-06 21:54:30.308627+00,2013-08-06 21:54:30.308533+00,Inverkeithing Silver,5472,f,,,11,11
11545,2013-08-07 09:41:09.277792+00,2013-08-07 09:41:09.277699+00,Coalburn Public,649,f,,,11,11
11546,2013-08-07 10:30:50.082789+00,2013-08-07 10:30:50.082691+00,Lochore and Crosshill,11188,f,,,11,11
11547,2013-08-07 10:31:32.474628+00,2013-08-07 10:31:32.474539+00,Methilhill Public,7588,f,,,11,11
11548,2013-08-07 10:32:36.528517+00,2013-08-07 10:32:36.52843+00,Heyl Town Band,530,f,,,507,507
11550,2013-08-07 13:06:26.951057+00,2013-08-07 13:06:26.950961+00,Lostwithiel Silver,566,f,,,507,507
11551,2013-08-07 13:14:53.074649+00,2013-08-07 13:14:53.074414+00,Sheffield Temperance Prize,3539,f,,,11,11
11552,2013-08-07 13:15:05.049153+00,2013-08-07 13:15:05.049017+00,Alfreton Church Prize,5186,f,,,11,11
11553,2013-08-07 13:24:15.504768+00,2013-08-07 13:24:15.504685+00,Cobden Street Primitive Methodists,8356,f,,,11,11
11554,2013-08-07 13:57:57.734403+00,2013-08-07 13:57:57.734319+00,Hayle Town Band,8612,f,,,507,507
11555,2013-08-07 14:04:23.535469+00,2013-08-07 14:04:23.535313+00,Hayle Band,8612,f,,,507,507
11556,2013-08-07 15:12:13.814441+00,2013-08-07 15:12:13.814356+00,Dinton Excelsior,6834,f,,,11,11
11557,2013-08-08 17:22:33.901044+00,2013-08-08 17:22:33.900952+00,Camborne Independent,46,f,,,11,11
11558,2013-08-08 17:23:01.769144+00,2013-08-08 17:23:01.769042+00,Troon Independent,8228,f,,,11,11
11559,2013-08-08 21:11:48.94168+00,2013-08-08 21:11:48.941596+00,Somerset and Dorset Railway,9630,f,,,11,11
11560,2013-08-08 22:13:48.381132+00,2013-08-08 22:13:48.381042+00,Teeside Temperance,9635,f,,,11,11
11561,2013-08-09 09:36:11.55654+00,2013-08-09 09:36:11.55644+00,Rhosrobin Institute,7806,f,,,11,11
11562,2013-08-09 10:28:56.105209+00,2013-08-09 10:28:56.105124+00,Cornsay Institute and Church,6727,f,,,11,11
11563,2013-08-09 10:33:57.366063+00,2013-08-09 10:33:57.365963+00,Cleveland Steelworkers,3668,f,,,11,11
11564,2013-08-09 10:35:00.588921+00,2013-08-09 10:35:00.588837+00,Erimus,7920,f,,,11,11
11565,2013-08-09 11:01:25.676574+00,2013-08-09 11:01:25.676478+00,Eastwood Temperance Ambulance,7431,f,,,11,11
11566,2013-08-09 14:01:34.51251+00,2013-08-09 14:01:34.512388+00,Hebburn Prize,1575,f,,,11,11
11567,2013-08-09 21:50:33.588409+00,2013-08-09 21:50:33.588322+00,Brymbo C.E.T.S.,4778,f,,,11,11
11568,2013-08-10 08:44:01.438168+00,2013-08-10 08:44:01.438059+00,East Coast Brass,1238,f,,,507,507
11570,2013-08-10 10:19:18.979483+00,2013-08-10 10:19:18.979382+00,East Coast Brass,11199,f,,,507,507
11571,2013-08-10 12:12:09.104153+00,2013-08-10 12:12:09.104053+00,Devon New Plymouth Brass,1172,f,,,11,11
11572,2013-08-10 12:56:15.196796+00,2013-08-10 12:56:15.196706+00,Castleton Temperance,8445,f,,,507,507
11573,2013-08-10 12:56:29.976209+00,2013-08-10 12:56:28.132628+00,Castleton Silver Band,8445,t,,,507,507
11574,2013-08-10 12:57:00.958458+00,2013-08-10 12:57:00.958374+00,Castleton Silver,8445,f,,,507,507
11576,2013-08-10 13:30:38.815636+00,2013-08-10 13:30:38.815543+00,Drayton Band,2112,f,,,507,507
11577,2013-08-10 13:31:53.87942+00,2013-08-10 13:31:53.879334+00,Drayton Village Band,2112,f,,,507,507
11579,2013-08-10 13:33:09.808977+00,2013-08-10 13:33:09.808894+00,Suffolk Fire Service Band,3890,f,,,507,
11583,2013-08-10 13:35:15.513833+00,2013-08-10 13:35:15.512631+00,Drayton and District British Legion,2112,f,,,507,1074
11582,2013-08-10 13:36:11.335922+00,2013-08-10 13:35:15.510065+00,Drayton and District B.L.,2112,t,,,507,1074
11584,2013-08-10 13:36:19.863155+00,2013-08-10 13:35:15.514775+00,Drayton B.L.,2112,t,,,507,1074
11580,2013-08-10 13:36:22.074347+00,2013-08-10 13:35:15.480533+00,Drayton British Legion,2112,t,,,507,507
11585,2013-08-10 13:36:23.2935+00,2013-08-10 13:35:15.516912+00,Drayton & District B.L.,2112,t,,,507,507
11586,2013-08-10 13:36:24.599399+00,2013-08-10 13:35:15.519059+00,Drayton & District British Legion,2112,t,,,507,1074
11589,2013-08-10 13:41:00.967044+00,2013-08-10 13:41:00.966958+00,Manns & Norwich Brewery Brass,2112,f,,,507,507
11590,2013-08-10 13:41:00.970665+00,2013-08-10 13:41:00.970577+00,Mann's & Norwich Brewery Brass,2112,t,,,507,
11591,2013-08-10 14:08:03.020192+00,2013-08-10 14:08:03.020108+00,Rotherham Temperance,1590,f,,,507,507
11592,2013-08-10 14:10:38.986806+00,2013-08-10 14:10:38.986674+00,Rotherham Old Borough,1590,f,,,507,507
11599,2013-08-10 18:27:25.18719+00,2013-08-10 18:27:25.187097+00,Port Fairy Citizens,2198,f,,,11,11
11600,2013-08-10 18:39:59.944054+00,2013-08-10 18:39:59.943957+00,Te Awamutu Municipal,1178,f,,,11,11
11601,2013-08-10 18:45:40.776828+00,2013-08-10 18:45:40.776732+00,City of Dandenong,724,f,,,11,11
11602,2013-08-10 18:49:27.327041+00,2013-08-10 18:49:27.326955+00,Telecom Hamilton,1789,f,,,11,11
11603,2013-08-10 18:56:02.704462+00,2013-08-10 18:56:02.70425+00,Nambour Maroochydore,1318,f,,,11,11
11605,2013-08-10 19:13:19.488035+00,2013-08-10 19:13:19.487942+00,City of Heidelberg,11233,f,,,11,11
11606,2013-08-10 19:33:16.340257+00,2013-08-10 19:33:16.340162+00,Cardiff Northlakes,2294,f,,,11,11
11607,2013-08-10 19:34:05.809968+00,2013-08-10 19:34:05.809857+00,Orange P.C.Y.C.,11235,f,,,11,11
11608,2013-08-10 19:44:19.356306+00,2013-08-10 19:44:19.356179+00,Oakleigh Brass,2320,f,,,11,11
11609,2013-08-10 20:02:49.623202+00,2013-08-10 20:02:49.623105+00,City of Thuringowa,6569,f,,,11,11
11611,2013-08-10 20:13:23.100698+00,2013-08-10 20:13:23.100603+00,K&N City,698,f,,,11,11
11612,2013-08-10 20:17:11.766309+00,2013-08-10 20:17:11.766218+00,Ringwood City,2241,f,,,11,11
11613,2013-08-10 20:23:21.07107+00,2013-08-10 20:23:21.070972+00,City of Frankston,2318,f,,,11,11
11614,2013-08-10 20:27:01.621168+00,2013-08-10 20:27:01.621072+00,Eaglehawk Brass,727,f,,,11,11
11616,2013-08-11 16:36:31.984064+00,2013-08-11 16:36:31.983972+00,Eastern Suburban,2407,f,,,11,11
11617,2013-08-11 16:37:05.366684+00,2013-08-11 16:37:05.366581+00,Sydney Naval Brigade,11257,f,,,11,11
11618,2013-08-11 16:38:40.147947+00,2013-08-11 16:38:40.147713+00,Cumberland (Parramatta),11255,f,,,11,11
11619,2013-08-11 17:18:56.388637+00,2013-08-11 17:18:56.388548+00,Copley and Skircoat Subscription,6882,f,,,11,11
11620,2013-08-11 18:30:01.996001+00,2013-08-11 18:30:01.995829+00,Crown Tube Prize,6600,f,,,11,11
11623,2013-08-11 19:01:01.713116+00,2013-08-11 19:01:01.712995+00,Blantyre St Joseph's,5492,f,,,11,11
11624,2013-08-11 21:57:52.285057+00,2013-08-11 21:57:52.284946+00,Bourton,9861,f,,,507,507
11626,2013-08-11 22:43:38.524459+00,2013-08-11 22:43:38.52436+00,Bristol City Mission Prize,6571,f,,,11,11
11627,2013-08-11 22:43:57.881013+00,2013-08-11 22:43:57.88092+00,Pillowell Prize,546,f,,,11,11
11628,2013-08-11 22:56:46.346293+00,2013-08-11 22:56:46.346199+00,Seaham Harbour Bottleworks,7425,f,,,11,11
11630,2013-08-12 16:31:52.71778+00,2013-08-12 16:31:52.717691+00,Magdalen and District,4083,f,,,1074,1074
11631,2013-08-12 17:14:59.84345+00,2013-08-12 17:14:59.843358+00,Upton Colliery Workmen,2746,f,,,1074,1074
11632,2013-08-12 18:45:25.599329+00,2013-08-12 18:45:25.599242+00,Llanelly Silver,789,f,,,1074,1074
11633,2013-08-13 10:05:17.502321+00,2013-08-13 10:05:17.502225+00,Corus Port Talbot,462,f,,,507,507
11634,2013-08-13 10:10:24.805197+00,2013-08-13 10:10:24.805053+00,R.A.F. St Athan,448,f,,,507,507
11635,2013-08-13 13:48:58.428863+00,2013-08-13 13:48:58.428759+00,St Margaret's Old,361,f,,,11,11
11636,2013-08-13 15:43:58.097598+00,2013-08-13 15:43:58.097419+00,Long Melford Town,3507,f,,,1074,1074
11637,2013-08-13 16:03:50.42708+00,2013-08-13 16:03:50.426951+00,Wingate Silver Model,4506,f,,,11,11
11638,2013-08-13 16:04:26.32195+00,2013-08-13 16:04:26.321856+00,Barrington Prize,4512,f,,,11,11
11639,2013-08-13 17:01:58.920034+00,2013-08-13 17:01:58.919844+00,East Kirkby United Temperance,5185,f,,,11,11
11640,2013-08-13 17:02:36.965235+00,2013-08-13 17:02:36.965142+00,Nottingham Junior Sax-Tuba,9739,f,,,11,11
11641,2013-08-13 17:29:26.136324+00,2013-08-13 17:29:26.136166+00,Lewis-Merthyr,452,f,,,11,11
11642,2013-08-13 21:46:46.482726+00,2013-08-13 21:46:46.482575+00,Aylesbury C.E.T.S. Lads,8304,f,,,11,11
11643,2013-08-13 22:54:25.818109+00,2013-08-13 22:54:25.818015+00,Portobello Town,5613,f,,,11,11
11644,2013-08-14 11:26:25.862308+00,2013-08-14 11:26:25.86222+00,Halifax Friendly,156,f,,,11,11
11645,2013-08-14 11:34:33.598565+00,2013-08-14 11:34:33.59839+00,Wellingborough Town Silver,6591,f,,,11,11
11646,2013-08-14 12:39:53.958988+00,2013-08-14 12:39:53.958897+00,West Calder Musical Union,1240,f,,,11,11
11647,2013-08-14 12:55:35.594899+00,2013-08-14 12:55:35.594794+00,Backworth Workmen's Institute,580,f,,,11,11
11648,2013-08-14 13:00:44.283766+00,2013-08-14 13:00:44.283678+00,Edwards' Brothers (North Shields),9632,f,,,11,11
11650,2013-08-14 13:01:25.118505+00,2013-08-14 13:01:25.118412+00,Edwards Shipyard,9632,f,,,11,11
11651,2013-08-14 13:06:06.664123+00,2013-08-14 13:06:06.66403+00,Linotype (Altrincham),9613,f,,,11,11
11652,2013-08-14 13:29:22.458434+00,2013-08-14 13:29:22.458336+00,Metropolitan (Castletown),3415,f,,,11,11
11654,2013-08-14 15:26:51.536904+00,2013-08-14 15:26:51.53681+00,Hull City (N.E.R.),7540,f,,,11,11
11655,2013-08-14 15:27:39.813708+00,2013-08-14 15:27:39.813567+00,T. Wilson and Sons (Hull),3626,f,,,11,11
11656,2013-08-14 15:30:07.936232+00,2013-08-14 15:30:07.936056+00,"Thomas Wilson, Sons & Company Prize",3626,f,,,11,11
11657,2013-08-14 15:38:39.145098+00,2013-08-14 15:38:39.144993+00,Hade-Edge Juniors,3391,f,,,3,3
11658,2013-08-14 15:43:29.375427+00,2013-08-14 15:43:29.375335+00,Hade Edge Juniors,3391,f,,,3,3
11659,2013-08-14 15:43:49.251212+00,2013-08-14 15:43:49.251113+00,Skelmathorpe 'B',152,f,,,3,3
11660,2013-08-14 15:47:47.818432+00,2013-08-14 15:47:47.818327+00,3rd Volunteer Gloucester Regiment,4882,f,,,11,11
11661,2013-08-15 06:16:09.012547+00,2013-08-15 06:16:09.012443+00,Tycroes and District,6736,f,,,1074,1074
11662,2013-08-15 07:37:16.604699+00,2013-08-15 07:37:16.604604+00,Haworth Subscription,158,f,,,1074,1074
11664,2013-08-15 07:59:12.137503+00,2013-08-15 07:59:12.137407+00,Edward's Workmen,9632,f,,,507,507
11665,2013-08-15 08:00:22.479161+00,2013-08-15 08:00:22.478984+00,Aylesbury Lads,8304,f,,,507,507
11666,2013-08-15 08:00:51.21695+00,2013-08-15 08:00:51.216802+00,Linotype Works,9613,f,,,507,507
11667,2013-08-15 08:02:50.694039+00,2013-08-15 08:01:40.611324+00,Stavely Works,1670,t,,,507,507
11668,2013-08-15 08:04:25.766586+00,2013-08-15 08:04:25.766475+00,Staveley Works (Dronfield),1670,f,,,507,507
11669,2013-08-15 08:07:06.672952+00,2013-08-15 08:07:06.672779+00,Barrow Hill & Staveley Works,1670,f,,,507,507
11670,2013-08-15 08:07:06.677393+00,2013-08-15 08:07:06.677303+00,Barrow Hill and Staveley Works,1670,f,,,507,
11672,2013-08-15 08:15:46.965671+00,2013-08-15 08:15:46.965429+00,Avonbank Methodist Club,494,f,,,1074,1074
11673,2013-08-15 10:14:37.612203+00,2013-08-15 10:14:37.612053+00,Torrington Volunteer,1281,f,,,1074,1074
11674,2013-08-15 10:17:54.125834+00,2013-08-15 10:17:54.125736+00,Newton Heath Steam Shed,5368,f,,,11,11
11675,2013-08-15 10:24:54.058189+00,2013-08-15 10:24:54.058088+00,Bideford Juvenile,7028,f,,,1074,1074
11676,2013-08-15 10:25:02.49867+00,2013-08-15 10:25:02.498561+00,2nd Northumberland Artillery,7595,f,,,11,11
11677,2013-08-15 10:25:31.078291+00,2013-08-15 10:25:31.078173+00,Torrington Voluntary Junior,3303,f,,,1074,1074
11678,2013-08-15 13:28:15.865095+00,2013-08-15 13:28:15.864971+00,Bagthorpe Baptist,11273,f,,,11,11
11679,2013-08-15 16:18:08.83711+00,2013-08-15 16:18:08.836972+00,Hirwaun Town,9782,f,,,507,507
11680,2013-08-15 16:18:44.710253+00,2013-08-15 16:18:44.710144+00,Llay Institute,10632,f,,,507,507
11681,2013-08-15 16:20:48.904538+00,2013-08-15 16:20:48.904449+00,Hirwain,9782,f,,,507,507
11682,2013-08-15 16:20:48.9094+00,2013-08-15 16:20:48.908001+00,Hirwain Silver,9782,f,,,507,1074
11683,2013-08-15 17:26:25.185962+00,2013-08-15 17:26:25.185869+00,Kettering Victoria Hall Mission,6744,f,,,11,11
11684,2013-08-15 19:42:30.432564+00,2013-08-15 19:42:30.432464+00,Mount Zion School (Colne),7582,f,,,11,11
11685,2013-08-16 09:03:49.016541+00,2013-08-16 09:03:49.016439+00,Bethnal Green School,9927,f,,,507,507
11686,2013-08-16 09:06:53.022321+00,2013-08-16 09:06:50.529368+00,Bethnal Green,8742,t,,,507,507
11687,2013-08-16 09:13:40.796734+00,2013-08-16 09:13:40.796637+00,Willington Silver Model,2753,f,,,11,11
11688,2013-08-16 09:38:47.246003+00,2013-08-16 09:38:47.245905+00,West Houghton Public,4133,f,,,11,11
11689,2013-08-16 09:57:39.474854+00,2013-08-16 09:57:39.474757+00,Wokingham British Legion,5182,f,,,1074,1074
11690,2013-08-16 10:07:01.899688+00,2013-08-16 10:07:01.899605+00,Clacton,415,f,,,507,507
11691,2013-08-16 10:16:43.316469+00,2013-08-16 10:16:43.316376+00,Ainsworth and District,11157,f,,,1074,1074
11587,2013-08-16 11:43:02.351567+00,2013-08-10 13:36:51.089853+00,Castleton Brass,2112,f,1999-01-01,,1,507
11692,2013-08-16 13:31:46.944623+00,2013-08-16 13:31:46.944514+00,Stagecoach East Midlands,863,f,,,507,507
11693,2013-08-16 13:35:25.598309+00,2013-08-16 13:35:25.598202+00,Rochdale Borough Youth Silver,1454,f,,,507,507
11694,2013-08-16 13:57:31.977077+00,2013-08-16 13:57:31.976987+00,Rochdale Amateur Band,3537,f,,,507,507
11695,2013-08-16 13:57:31.981469+00,2013-08-16 13:57:31.981374+00,Rochdale Amateurs,3537,f,,,507,
11696,2013-08-16 14:07:31.679437+00,2013-08-16 14:07:31.6793+00,Rochdale Wilsons,1346,f,,,507,507
11697,2013-08-16 14:15:07.284597+00,2013-08-16 14:15:07.284507+00,Rochdale,1346,f,,,507,507
11698,2013-08-16 14:17:59.5161+00,2013-08-16 14:17:59.516009+00,	Rochdale Intermediate Brass Band,1454,f,,,507,507
11700,2013-08-16 14:38:56.899179+00,2013-08-16 14:38:56.899099+00,Rochdale Dunphy Combustion,1346,f,,,507,507
11701,2013-08-16 14:41:18.483685+00,2013-08-16 14:41:18.483594+00,The Rochdale Youth,1524,f,,,507,507
11703,2013-08-16 14:44:08.742298+00,2013-08-16 14:44:08.742142+00,Felling Colliery Silver Model,3625,f,,,11,11
